transaction_id,timestamp,item_name,category,quantity,unit_price,food_cost,table_id,server_id,payment_method
EFE32DD3,2026-03-16 14:40:51,Pasta Arrabiata,food,1,272,59.77,T08,server_03,Wallet
62AB1776,2026-03-16 14:40:51,Mushroom Risotto,food,1,337,106.29,T08,server_03,Card
1AD8680E,2026-03-16 14:40:51,Cold Coffee,beverage,1,120,21.46,T08,server_01,UPI
F528835C,2026-03-16 18:51:40,Veg Burger,food,1,210,52.61,T09,server_03,Card
C1B036B4,2026-03-16 18:51:40,Sparkling Water,beverage,1,89,8.1,T09,server_03,Cash
8CAB2019,2026-03-16 18:51:40,Masala Chai,beverage,1,58,7.27,T09,server_01,Card
08B1B337,2026-03-16 12:33:51,Dal Makhani Bowl,food,1,173,31.17,T10,server_03,UPI
2A71C474,2026-03-16 12:33:51,Chicken Tikka Wrap,food,1,213,58.51,T10,server_02,UPI
3575FA8D,2026-03-16 12:33:51,Margherita Pizza,food,1,333,91.87,T10,server_02,UPI
C194D5A1,2026-03-16 12:33:51,Mushroom Risotto,food,1,359,114.21,T10,server_01,Cash
1947A8E4,2026-03-16 20:36:07,Mango Lassi,beverage,1,106,21.66,T11,server_02,Wallet
0A961E98,2026-03-16 20:36:07,Mushroom Risotto,food,1,358,103.71,T11,server_02,Card
63264392,2026-03-16 20:36:07,Chicken Tikka Wrap,food,1,215,65.43,T11,server_02,Cash
99A40B9F,2026-03-16 20:36:07,Caesar Salad,food,1,186,49.49,T11,server_02,Card
0202DC2C,2026-03-16 18:45:30,Mango Lassi,beverage,1,105,22.5,T12,server_02,Card
094AB721,2026-03-16 18:45:30,Fish & Chips,food,1,387,129.74,T12,server_02,Cash
09D9231F,2026-03-16 18:45:30,Dal Makhani Bowl,food,1,189,38.87,T12,server_02,Wallet
A9A37F44,2026-03-16 13:15:06,Caesar Salad,food,2,194,47.78,T13,server_03,UPI
61DF6329,2026-03-16 13:15:06,Fresh Lime Soda,beverage,1,77,11.43,T13,server_03,Card
2EFF8BBB,2026-03-16 13:15:06,Veg Burger,food,1,191,43.52,T13,server_03,Cash
6D5DA4BD,2026-03-16 13:15:06,Fresh Lime Soda,beverage,1,77,11.01,T13,server_03,Wallet
5C5BAB9E,2026-03-16 11:37:25,Lamb Kebab Platter,food,1,535,198.97,T14,server_03,Wallet
C6E171E2,2026-03-16 11:37:25,Sparkling Water,beverage,2,91,9.37,T14,server_02,Wallet
1B852DAD,2026-03-16 20:54:54,Sparkling Water,beverage,2,86,8.77,T15,server_02,UPI
BBF3C05B,2026-03-16 20:54:54,Mango Lassi,beverage,1,108,22.39,T15,server_01,Wallet
6821B8F6,2026-03-16 20:54:54,Chicken Tikka Wrap,food,1,227,61.87,T15,server_03,UPI
9E101E1C,2026-03-16 20:54:54,Fresh Lime Soda,beverage,1,78,12.32,T15,server_01,Card
B4790462,2026-03-16 17:54:14,Sparkling Water,beverage,1,88,9.19,T16,server_01,UPI
5F5D6499,2026-03-16 17:54:14,Cheesecake Slice,dessert,1,188,54.4,T16,server_01,UPI
39E49880,2026-03-16 17:54:14,Cold Coffee,beverage,1,123,22.33,T16,server_02,UPI
C29306FB,2026-03-16 11:23:54,Cold Coffee,beverage,1,120,20.8,T17,server_01,UPI
E19B900C,2026-03-16 11:23:54,Sparkling Water,beverage,1,91,9.44,T17,server_02,Card
2C27619A,2026-03-16 19:47:41,Margherita Pizza,food,1,306,72.91,T18,server_03,Card
D4AFDBE9,2026-03-16 19:47:41,Cheesecake Slice,dessert,1,180,50.99,T18,server_02,Cash
8C831723,2026-03-16 19:47:41,Sparkling Water,beverage,2,94,9.18,T18,server_01,Card
F10E9F5E,2026-03-16 13:29:28,Cheesecake Slice,dessert,1,171,44.79,T19,server_02,Wallet
8394219D,2026-03-16 13:29:28,Margherita Pizza,food,1,324,77.77,T19,server_01,Cash
2B0C14B3,2026-03-16 15:09:26,Grilled Salmon,food,1,502,176.07,T20,server_03,Card
5001FEF6,2026-03-16 15:09:26,Pasta Arrabiata,food,1,277,65.59,T20,server_03,Card
869559E0,2026-03-16 19:21:47,Margherita Pizza,food,1,312,73.06,T21,server_01,Wallet
29792F93,2026-03-16 19:21:47,Cheesecake Slice,dessert,1,188,47.59,T21,server_02,Card
5EC6A26F,2026-03-16 18:02:02,Mango Lassi,beverage,2,115,21.64,T22,server_02,Wallet
9163EA53,2026-03-16 18:02:02,Gulab Jamun,dessert,1,124,25.82,T22,server_02,Wallet
852F8DD9,2026-03-16 13:40:15,Mushroom Risotto,food,2,338,99.06,T23,server_03,UPI
FF55D9CF,2026-03-16 13:40:15,Lamb Kebab Platter,food,1,544,222.41,T23,server_02,Cash
3F19E4A7,2026-03-16 13:40:15,Cold Coffee,beverage,1,118,19.6,T23,server_01,UPI
29ECEF42,2026-03-16 13:40:15,Cheesecake Slice,dessert,1,176,51.02,T23,server_03,Wallet
758A36FF,2026-03-16 17:23:12,Mushroom Risotto,food,1,346,110.98,T24,server_02,Card
8974376F,2026-03-16 17:23:12,Sparkling Water,beverage,1,91,9.74,T24,server_03,Card
B1CCC721,2026-03-16 17:23:12,Chocolate Lava Cake,dessert,1,216,62.19,T24,server_02,Cash
3703C62C,2026-03-16 21:21:01,Caesar Salad,food,2,183,46.23,T25,server_01,Wallet
3E31B0C3,2026-03-16 21:21:01,Dal Makhani Bowl,food,1,173,31.16,T25,server_01,Cash
98746D79,2026-03-16 21:21:01,Grilled Salmon,food,1,499,179.69,T25,server_02,Wallet
69939C44,2026-03-16 21:45:17,Cheesecake Slice,dessert,1,178,45.18,T26,server_03,UPI
B5C69793,2026-03-16 21:45:17,Sparkling Water,beverage,1,93,10.06,T26,server_01,UPI
3455A361,2026-03-16 21:45:17,Fresh Lime Soda,beverage,1,76,10.99,T26,server_03,UPI
47FB26CF,2026-03-16 19:36:44,Cold Coffee,beverage,1,125,21.23,T27,server_01,UPI
2689AAC1,2026-03-16 19:36:44,Fresh Lime Soda,beverage,1,81,12.01,T27,server_02,UPI
E9C86BB5,2026-03-16 19:36:44,Dal Makhani Bowl,food,1,172,35.11,T27,server_01,Cash
395BD00B,2026-03-16 14:56:35,Gulab Jamun,dessert,1,121,28.36,T28,server_03,Card
67299985,2026-03-16 14:56:35,Margherita Pizza,food,1,306,75.0,T28,server_03,UPI
612DABAA,2026-03-16 14:56:35,Fresh Lime Soda,beverage,1,79,11.7,T28,server_02,UPI
338C4767,2026-03-16 14:56:35,Mango Lassi,beverage,1,111,24.0,T28,server_01,Cash
58B6AC9A,2026-03-16 13:43:36,Mushroom Risotto,food,1,365,113.24,T29,server_01,Cash
119A0848,2026-03-16 13:43:36,Margherita Pizza,food,1,325,81.29,T29,server_03,UPI
A12070C9,2026-03-16 13:43:36,Mushroom Risotto,food,1,348,102.44,T29,server_01,UPI
490872B9,2026-03-16 13:43:36,Veg Burger,food,1,191,42.83,T29,server_01,Cash
F6D331A1,2026-03-16 19:30:38,Margherita Pizza,food,2,336,81.03,T30,server_03,Wallet
1A19FEED,2026-03-16 19:30:38,Chocolate Lava Cake,dessert,1,214,69.82,T30,server_01,Card
E46A0280,2026-03-16 12:15:31,Sparkling Water,beverage,2,90,8.43,T31,server_02,Wallet
00E6A8C2,2026-03-16 12:15:31,Chocolate Lava Cake,dessert,1,218,59.59,T31,server_02,Wallet
B829A1B2,2026-03-16 12:15:31,Chocolate Lava Cake,dessert,1,212,65.99,T31,server_01,UPI
D334BCF1,2026-03-16 16:02:00,Margherita Pizza,food,1,322,89.79,T32,server_02,Cash
BB729EBB,2026-03-16 16:02:00,Mushroom Risotto,food,2,365,125.57,T32,server_03,Cash
69DD5FDA,2026-03-16 16:02:00,Cheesecake Slice,dessert,1,188,54.98,T32,server_01,Card
2C3FA8BD,2026-03-16 20:59:30,Fish & Chips,food,1,385,143.23,T33,server_01,Card
71028815,2026-03-16 20:59:30,Lamb Kebab Platter,food,1,507,217.13,T33,server_03,Cash
40F63107,2026-03-16 20:59:30,Pasta Arrabiata,food,1,282,64.03,T33,server_02,Wallet
279ACCD7,2026-03-16 20:59:30,Masala Chai,beverage,1,62,7.44,T33,server_03,UPI
124566B1,2026-03-16 16:04:47,Fish & Chips,food,1,374,139.69,T34,server_02,Wallet
9B2F07FB,2026-03-16 16:04:47,Grilled Salmon,food,1,467,191.79,T34,server_01,Cash
5EE1B7A8,2026-03-16 18:01:33,Grilled Salmon,food,1,488,173.12,T35,server_03,Card
6D7444AA,2026-03-16 18:01:33,Mango Lassi,beverage,2,112,23.86,T35,server_03,Wallet
F38B454F,2026-03-16 18:01:33,Fish & Chips,food,1,389,133.93,T35,server_02,Card
3F0FB957,2026-03-16 18:01:33,Dal Makhani Bowl,food,1,177,33.24,T35,server_01,Wallet
D5444C1B,2026-03-16 19:35:45,Fresh Lime Soda,beverage,1,83,12.86,T36,server_01,Wallet
B8B531E4,2026-03-16 19:35:45,Sparkling Water,beverage,1,89,8.94,T36,server_01,Cash
F656915C,2026-03-16 17:33:17,Cheesecake Slice,dessert,1,188,49.28,T37,server_03,Card
16B5AF2F,2026-03-16 17:33:17,Margherita Pizza,food,1,307,82.78,T37,server_02,Card
D9BB6F08,2026-03-16 17:33:17,Lamb Kebab Platter,food,1,499,203.11,T37,server_02,Wallet
BC8244C7,2026-03-16 16:11:33,Pasta Arrabiata,food,2,267,58.26,T38,server_01,Cash
3CB666FC,2026-03-16 16:11:33,Mango Lassi,beverage,1,107,19.54,T38,server_01,Cash
BEBE38F5,2026-03-16 16:11:33,Masala Chai,beverage,2,59,6.71,T38,server_01,Cash
C4E95DA2,2026-03-17 20:05:51,Cold Coffee,beverage,1,125,23.37,T01,server_02,Wallet
4B94F264,2026-03-17 20:05:51,Veg Burger,food,1,206,52.42,T01,server_01,UPI
73E58B4A,2026-03-17 20:05:51,Chicken Tikka Wrap,food,1,211,67.96,T01,server_03,Wallet
797F1F1E,2026-03-17 20:05:51,Lamb Kebab Platter,food,1,518,221.89,T01,server_02,Cash
EF380AD2,2026-03-17 17:14:20,Fish & Chips,food,1,399,129.42,T02,server_03,Card
827B2BD6,2026-03-17 17:14:20,Chocolate Lava Cake,dessert,2,223,71.07,T02,server_03,Cash
5AB17700,2026-03-17 17:14:20,Chicken Tikka Wrap,food,1,215,59.51,T02,server_01,Card
667F8B05,2026-03-17 13:06:56,Lamb Kebab Platter,food,1,514,213.22,T03,server_01,Cash
1BFCE0F2,2026-03-17 13:06:56,Sparkling Water,beverage,2,92,8.94,T03,server_01,UPI
69BD8996,2026-03-17 13:06:56,Chicken Tikka Wrap,food,2,222,66.71,T03,server_01,UPI
2CC9DAA4,2026-03-17 13:06:56,Masala Chai,beverage,1,61,7.49,T03,server_02,Wallet
B3588DBA,2026-03-17 11:45:06,Mushroom Risotto,food,1,339,100.94,T04,server_03,Wallet
C4AC75F8,2026-03-17 11:45:06,Mango Lassi,beverage,2,107,22.61,T04,server_02,Card
DBFD947C,2026-03-17 11:45:06,Lamb Kebab Platter,food,2,524,196.2,T04,server_03,Card
1D444B5B,2026-03-17 11:45:06,Mango Lassi,beverage,1,114,24.6,T04,server_03,Card
C4E0AF04,2026-03-17 11:24:07,Cheesecake Slice,dessert,1,186,47.29,T05,server_01,Wallet
78A10B03,2026-03-17 11:24:07,Chicken Tikka Wrap,food,1,221,72.36,T05,server_02,Cash
13BB12CA,2026-03-17 14:03:30,Grilled Salmon,food,2,488,185.82,T06,server_01,Cash
EACBA743,2026-03-17 14:03:30,Pasta Arrabiata,food,2,266,55.4,T06,server_03,Wallet
18D43CB2,2026-03-17 14:03:30,Mango Lassi,beverage,1,107,19.62,T06,server_01,Card
A46B714B,2026-03-17 14:03:30,Cheesecake Slice,dessert,1,172,43.7,T06,server_02,Cash
4DEADAAB,2026-03-17 14:33:07,Pasta Arrabiata,food,1,268,62.04,T07,server_03,Card
6B2FEB5E,2026-03-17 14:33:07,Caesar Salad,food,1,190,51.52,T07,server_03,Wallet
23DDF98D,2026-03-17 17:37:02,Chocolate Lava Cake,dessert,1,213,63.94,T08,server_02,Wallet
07A56016,2026-03-17 17:37:02,Chicken Tikka Wrap,food,1,211,65.01,T08,server_02,Wallet
9CD2D139,2026-03-17 17:37:02,Mushroom Risotto,food,2,356,121.34,T08,server_02,Cash
1A92E435,2026-03-17 17:37:02,Pasta Arrabiata,food,1,285,60.89,T08,server_01,Cash
A6F924D6,2026-03-17 11:55:27,Veg Burger,food,1,209,53.27,T09,server_01,Card
203A04AD,2026-03-17 11:55:27,Masala Chai,beverage,1,59,7.53,T09,server_01,UPI
2AF68C22,2026-03-17 11:55:27,Margherita Pizza,food,2,306,73.88,T09,server_01,UPI
68EBAEF5,2026-03-17 16:27:32,Grilled Salmon,food,1,493,190.03,T10,server_01,UPI
93BED854,2026-03-17 16:27:32,Gulab Jamun,dessert,1,121,28.16,T10,server_02,Card
2D3A57D0,2026-03-17 11:08:24,Dal Makhani Bowl,food,1,177,35.2,T11,server_03,Wallet
264F2F65,2026-03-17 11:08:24,Veg Burger,food,1,199,49.04,T11,server_01,Cash
11191512,2026-03-17 11:08:24,Cold Coffee,beverage,1,116,20.24,T11,server_03,Wallet
338FBE9D,2026-03-17 11:08:24,Sparkling Water,beverage,1,91,8.72,T11,server_03,Wallet
8506C0B7,2026-03-17 13:17:58,Masala Chai,beverage,1,58,7.45,T12,server_03,Cash
1EA0732C,2026-03-17 13:17:58,Chocolate Lava Cake,dessert,1,228,74.39,T12,server_01,Card
575B8F46,2026-03-17 13:17:58,Chicken Tikka Wrap,food,1,210,61.63,T12,server_01,Wallet
8178E33D,2026-03-17 13:17:58,Caesar Salad,food,1,191,44.15,T12,server_01,Wallet
E1B762F1,2026-03-17 14:51:07,Dal Makhani Bowl,food,1,181,32.98,T13,server_01,UPI
52E4AF59,2026-03-17 14:51:07,Dal Makhani Bowl,food,1,187,36.46,T13,server_02,UPI
97891AD1,2026-03-17 14:51:07,Grilled Salmon,food,1,472,175.99,T13,server_02,Card
2E746E2E,2026-03-17 14:42:24,Lamb Kebab Platter,food,1,532,191.57,T14,server_02,UPI
2826D0E7,2026-03-17 14:42:24,Pasta Arrabiata,food,1,269,62.54,T14,server_02,UPI
2C7D4335,2026-03-17 14:42:24,Cheesecake Slice,dessert,1,180,52.37,T14,server_02,Wallet
B8FE8071,2026-03-17 14:42:24,Chicken Tikka Wrap,food,1,231,68.59,T14,server_02,UPI
C02BC381,2026-03-17 14:16:08,Fresh Lime Soda,beverage,1,83,11.66,T15,server_02,Wallet
113721D9,2026-03-17 14:16:08,Pasta Arrabiata,food,1,286,62.06,T15,server_01,UPI
B61DD984,2026-03-17 14:16:08,Caesar Salad,food,1,194,47.64,T15,server_02,UPI
DD11BBB4,2026-03-17 14:16:08,Masala Chai,beverage,2,62,7.72,T15,server_02,Wallet
3850DF8E,2026-03-17 12:45:16,Pasta Arrabiata,food,1,274,64.72,T16,server_03,Wallet
B57AF9B1,2026-03-17 12:45:16,Fish & Chips,food,1,387,129.07,T16,server_02,Cash
CF76B243,2026-03-17 12:45:16,Dal Makhani Bowl,food,1,185,37.21,T16,server_01,Cash
DFBA9580,2026-03-17 21:28:07,Mango Lassi,beverage,2,113,22.29,T17,server_02,UPI
E2C22770,2026-03-17 21:28:07,Lamb Kebab Platter,food,1,525,205.05,T17,server_03,Wallet
F35532B7,2026-03-17 15:58:16,Gulab Jamun,dessert,1,119,26.5,T18,server_02,Card
E34F857D,2026-03-17 15:58:16,Mango Lassi,beverage,1,114,21.45,T18,server_01,Wallet
6CFD20EF,2026-03-17 15:58:16,Pasta Arrabiata,food,2,273,60.68,T18,server_02,Card
BA3C245C,2026-03-17 15:58:16,Caesar Salad,food,1,181,48.95,T18,server_01,Card
0B76DC7C,2026-03-17 21:32:57,Gulab Jamun,dessert,1,117,25.11,T19,server_01,Wallet
1750A51A,2026-03-17 21:32:57,Dal Makhani Bowl,food,1,172,31.77,T19,server_03,Card
B56FE11D,2026-03-17 11:58:44,Cold Coffee,beverage,1,120,21.17,T20,server_02,UPI
5B136ABC,2026-03-17 11:58:44,Dal Makhani Bowl,food,2,185,35.24,T20,server_03,Card
2BABC3CF,2026-03-17 15:06:49,Veg Burger,food,1,195,42.75,T21,server_03,Cash
25BC94F6,2026-03-17 15:06:49,Chicken Tikka Wrap,food,1,220,63.92,T21,server_02,Cash
F1F092BD,2026-03-17 15:06:49,Fish & Chips,food,1,369,130.13,T21,server_02,Cash
98ABE305,2026-03-17 15:06:49,Veg Burger,food,1,199,48.21,T21,server_02,Cash
0583876E,2026-03-17 19:10:16,Masala Chai,beverage,1,61,6.59,T22,server_02,UPI
9B3D0293,2026-03-17 19:10:16,Fish & Chips,food,1,395,145.12,T22,server_01,Wallet
05F2ECC1,2026-03-17 15:45:08,Margherita Pizza,food,1,333,88.03,T23,server_03,Card
8C7322DE,2026-03-17 15:45:08,Caesar Salad,food,1,195,51.42,T23,server_02,Wallet
C7088328,2026-03-17 15:45:08,Grilled Salmon,food,1,491,189.37,T23,server_01,Cash
658D0D4A,2026-03-17 13:20:42,Chicken Tikka Wrap,food,1,210,57.35,T24,server_03,Card
6CC617FE,2026-03-17 13:20:42,Mushroom Risotto,food,2,361,108.85,T24,server_02,Cash
F4E0196D,2026-03-17 13:20:42,Grilled Salmon,food,2,491,193.19,T24,server_02,Wallet
C8369FA9,2026-03-17 20:05:20,Mango Lassi,beverage,2,113,21.92,T25,server_01,Wallet
C4EA0165,2026-03-17 20:05:20,Fresh Lime Soda,beverage,1,82,12.49,T25,server_01,Cash
27D05FB1,2026-03-17 20:05:20,Fresh Lime Soda,beverage,1,84,13.04,T25,server_03,UPI
FF4CEE5A,2026-03-17 20:05:20,Chicken Tikka Wrap,food,1,225,61.29,T25,server_02,Card
8EF1CA99,2026-03-17 16:08:46,Chocolate Lava Cake,dessert,1,218,65.69,T26,server_01,UPI
C4C8FB5F,2026-03-17 16:08:46,Margherita Pizza,food,1,316,79.26,T26,server_02,Card
7AC333FE,2026-03-17 16:08:46,Grilled Salmon,food,1,458,185.26,T26,server_01,Card
3FE93D51,2026-03-17 16:08:46,Masala Chai,beverage,1,59,7.63,T26,server_02,Card
64916B50,2026-03-17 18:05:53,Masala Chai,beverage,1,58,7.51,T27,server_01,UPI
3992B63C,2026-03-17 18:05:53,Sparkling Water,beverage,1,88,7.97,T27,server_03,Cash
BF853037,2026-03-17 11:20:43,Caesar Salad,food,1,187,51.05,T28,server_03,Wallet
74FE8C49,2026-03-17 11:20:43,Chicken Tikka Wrap,food,1,216,70.69,T28,server_01,Card
3698CD29,2026-03-17 11:20:43,Margherita Pizza,food,1,318,77.71,T28,server_02,Card
6DDE9C00,2026-03-17 11:20:43,Fresh Lime Soda,beverage,1,79,10.77,T28,server_02,UPI
523D90F3,2026-03-17 21:52:36,Dal Makhani Bowl,food,1,188,36.2,T29,server_01,Cash
5AF08A88,2026-03-17 21:52:36,Margherita Pizza,food,1,321,87.91,T29,server_02,Wallet
06496D64,2026-03-17 21:52:36,Chocolate Lava Cake,dessert,1,223,62.22,T29,server_03,Card
A9C0D739,2026-03-17 17:49:27,Cold Coffee,beverage,1,125,21.96,T30,server_02,Wallet
88547968,2026-03-17 17:49:27,Pasta Arrabiata,food,1,266,60.43,T30,server_02,UPI
85B1A4F4,2026-03-17 17:49:27,Caesar Salad,food,1,191,43.49,T30,server_03,Wallet
FEF6ED55,2026-03-17 20:31:55,Margherita Pizza,food,1,329,93.96,T31,server_01,UPI
BF520321,2026-03-17 20:31:55,Chicken Tikka Wrap,food,1,219,70.13,T31,server_02,Cash
30D93CC8,2026-03-17 20:31:55,Sparkling Water,beverage,1,93,9.72,T31,server_02,Cash
7FC34DAA,2026-03-17 17:35:45,Chocolate Lava Cake,dessert,1,224,66.7,T32,server_03,Wallet
33EA4565,2026-03-17 17:35:45,Grilled Salmon,food,1,480,176.47,T32,server_01,UPI
15CCF1D8,2026-03-17 17:35:45,Veg Burger,food,1,193,43.91,T32,server_03,Wallet
EDFEA6A9,2026-03-17 17:35:45,Caesar Salad,food,1,187,48.27,T32,server_02,UPI
7857A275,2026-03-17 13:09:38,Dal Makhani Bowl,food,1,182,39.13,T33,server_02,Cash
12D55FEE,2026-03-17 13:09:38,Lamb Kebab Platter,food,1,507,214.03,T33,server_02,UPI
1418A60E,2026-03-17 13:09:38,Cheesecake Slice,dessert,2,182,52.49,T33,server_02,Card
D6FB3BCC,2026-03-17 13:09:38,Mushroom Risotto,food,2,356,124.5,T33,server_02,Wallet
14218942,2026-03-18 12:18:01,Caesar Salad,food,1,182,48.66,T01,server_02,Card
A5176DC3,2026-03-18 12:18:01,Margherita Pizza,food,1,305,79.57,T01,server_01,UPI
C6742188,2026-03-18 12:18:01,Mango Lassi,beverage,1,113,24.78,T01,server_02,Wallet
8C3C7CB0,2026-03-18 12:18:01,Veg Burger,food,1,206,47.22,T01,server_02,Card
7339C5E8,2026-03-18 11:51:06,Gulab Jamun,dessert,2,124,26.49,T02,server_01,Wallet
08CDC024,2026-03-18 11:51:06,Margherita Pizza,food,1,327,78.66,T02,server_03,Wallet
EB009F15,2026-03-18 11:51:06,Chicken Tikka Wrap,food,1,209,57.85,T02,server_03,Card
E6F6801C,2026-03-18 16:08:12,Caesar Salad,food,1,185,50.83,T03,server_02,Card
01E3F46A,2026-03-18 16:08:12,Sparkling Water,beverage,1,90,9.74,T03,server_02,Wallet
DDCE3FA5,2026-03-18 16:08:12,Chicken Tikka Wrap,food,1,210,63.07,T03,server_03,Cash
1C6CBB3B,2026-03-18 16:08:12,Veg Burger,food,2,197,48.88,T03,server_02,Wallet
9598D390,2026-03-18 15:26:13,Margherita Pizza,food,2,331,84.66,T04,server_02,UPI
B072F3D0,2026-03-18 15:26:13,Chocolate Lava Cake,dessert,1,230,68.11,T04,server_03,Cash
39194560,2026-03-18 12:09:32,Fish & Chips,food,2,373,122.71,T05,server_02,UPI
7DE3EDE3,2026-03-18 12:09:32,Fresh Lime Soda,beverage,1,81,12.25,T05,server_01,Cash
8AF6CFCE,2026-03-18 14:00:52,Veg Burger,food,1,208,54.77,T06,server_03,UPI
EDB79521,2026-03-18 14:00:52,Fish & Chips,food,1,393,126.93,T06,server_03,Wallet
8A549143,2026-03-18 14:00:52,Lamb Kebab Platter,food,2,529,224.77,T06,server_02,UPI
9F99E04F,2026-03-18 14:00:52,Fish & Chips,food,1,364,115.84,T06,server_01,Wallet
1B5556F9,2026-03-18 16:19:12,Veg Burger,food,2,203,52.68,T07,server_03,Card
D042DEBD,2026-03-18 16:19:12,Caesar Salad,food,1,190,44.0,T07,server_01,Card
33C152EA,2026-03-18 18:58:07,Cold Coffee,beverage,1,114,20.71,T08,server_03,Wallet
CB45F0B1,2026-03-18 18:58:07,Chocolate Lava Cake,dessert,2,213,59.61,T08,server_02,Card
D4F4D8B1,2026-03-18 18:48:54,Chicken Tikka Wrap,food,2,213,58.73,T09,server_01,Cash
A5EEA58D,2026-03-18 18:48:54,Fish & Chips,food,1,392,134.21,T09,server_02,Card
46288FBA,2026-03-18 18:48:54,Veg Burger,food,2,209,50.93,T09,server_02,Card
DFF651F7,2026-03-18 18:48:54,Dal Makhani Bowl,food,1,177,36.71,T09,server_02,Cash
CFB0F701,2026-03-18 12:02:57,Cold Coffee,beverage,1,120,19.66,T10,server_03,Card
1DADA912,2026-03-18 12:02:57,Cheesecake Slice,dessert,2,176,48.71,T10,server_03,Wallet
F9A3DC30,2026-03-18 12:02:57,Gulab Jamun,dessert,1,123,26.66,T10,server_03,Cash
F2119E46,2026-03-18 12:02:57,Mushroom Risotto,food,1,364,107.08,T10,server_02,UPI
DBBA5A71,2026-03-18 12:48:03,Pasta Arrabiata,food,1,283,68.14,T11,server_01,Wallet
B2B7A8E2,2026-03-18 12:48:03,Grilled Salmon,food,1,474,167.4,T11,server_02,UPI
396948EB,2026-03-18 12:48:03,Fish & Chips,food,1,383,128.99,T11,server_02,Cash
4732B05F,2026-03-18 12:48:03,Mango Lassi,beverage,1,106,21.82,T11,server_03,Card
1971178C,2026-03-18 20:20:58,Cheesecake Slice,dessert,1,176,48.18,T12,server_02,Cash
A254A568,2026-03-18 20:20:58,Mango Lassi,beverage,1,110,20.01,T12,server_03,Wallet
692C5F16,2026-03-18 20:20:58,Cold Coffee,beverage,1,116,19.85,T12,server_02,Cash
AE88D8A9,2026-03-18 20:20:58,Chicken Tikka Wrap,food,1,217,60.71,T12,server_03,UPI
CF1FAFF7,2026-03-18 12:12:17,Veg Burger,food,1,208,45.99,T13,server_03,Cash
9ADA478E,2026-03-18 12:12:17,Cold Coffee,beverage,1,115,20.17,T13,server_03,UPI
5F7521A4,2026-03-18 12:12:17,Cheesecake Slice,dessert,1,188,53.22,T13,server_02,Cash
100185C1,2026-03-18 12:12:17,Grilled Salmon,food,1,495,204.86,T13,server_03,Cash
E6AEEA5D,2026-03-18 20:56:46,Chicken Tikka Wrap,food,1,230,67.43,T14,server_02,Wallet
4E582238,2026-03-18 20:56:46,Masala Chai,beverage,2,59,7.68,T14,server_01,UPI
61238867,2026-03-18 20:56:46,Pasta Arrabiata,food,1,282,64.17,T14,server_02,Cash
0AD8309E,2026-03-18 20:56:46,Margherita Pizza,food,2,312,86.25,T14,server_01,UPI
9AFB144F,2026-03-18 17:03:36,Gulab Jamun,dessert,2,122,29.39,T15,server_02,Wallet
CDDD8FF5,2026-03-18 17:03:36,Fresh Lime Soda,beverage,1,79,12.82,T15,server_02,UPI
BA299723,2026-03-18 17:03:36,Chocolate Lava Cake,dessert,1,225,73.85,T15,server_03,Wallet
371C72DB,2026-03-18 17:03:36,Gulab Jamun,dessert,1,120,27.81,T15,server_03,Wallet
178EED2A,2026-03-18 16:14:39,Mango Lassi,beverage,2,112,24.07,T16,server_03,Card
16421DB0,2026-03-18 16:14:39,Chocolate Lava Cake,dessert,1,224,62.56,T16,server_02,Wallet
18B14820,2026-03-18 16:14:39,Dal Makhani Bowl,food,2,183,37.0,T16,server_03,UPI
AD631F4A,2026-03-18 16:14:39,Grilled Salmon,food,1,498,198.23,T16,server_02,UPI
7AC510F4,2026-03-18 17:25:25,Mango Lassi,beverage,1,114,21.56,T17,server_03,UPI
5CD54949,2026-03-18 17:25:25,Veg Burger,food,1,208,47.56,T17,server_02,UPI
53438E40,2026-03-18 17:25:25,Chicken Tikka Wrap,food,2,230,71.02,T17,server_02,Cash
549260F7,2026-03-18 19:48:02,Cheesecake Slice,dessert,1,188,49.56,T18,server_01,Wallet
359DE0E6,2026-03-18 19:48:02,Caesar Salad,food,1,196,47.84,T18,server_02,UPI
92D42B7A,2026-03-18 19:48:02,Pasta Arrabiata,food,1,269,59.73,T18,server_03,Cash
4017F8D3,2026-03-18 19:48:02,Veg Burger,food,1,197,45.1,T18,server_01,Cash
57D2A42D,2026-03-18 17:39:05,Lamb Kebab Platter,food,1,539,228.74,T19,server_03,UPI
9DD26076,2026-03-18 17:39:05,Mango Lassi,beverage,2,111,22.0,T19,server_02,UPI
C174C252,2026-03-18 17:39:05,Cold Coffee,beverage,1,124,24.19,T19,server_01,Card
9353B338,2026-03-18 17:39:05,Cheesecake Slice,dessert,1,175,51.03,T19,server_01,Wallet
8786B771,2026-03-18 16:39:42,Chocolate Lava Cake,dessert,2,230,63.12,T20,server_02,UPI
94ABC557,2026-03-18 16:39:42,Mango Lassi,beverage,1,110,23.24,T20,server_03,UPI
5BAE6DA8,2026-03-18 16:12:22,Mushroom Risotto,food,2,357,108.47,T21,server_03,Cash
ED803FF8,2026-03-18 16:12:22,Fresh Lime Soda,beverage,1,80,13.15,T21,server_02,Wallet
5752FE3C,2026-03-18 16:12:22,Grilled Salmon,food,1,481,182.0,T21,server_01,UPI
53B17040,2026-03-18 13:45:47,Sparkling Water,beverage,1,90,8.55,T22,server_01,UPI
